ID,Input File,Run Number,Mutations Rate (%),Number of Mutations,Corrected Errors,Perfect Retrieval(0/1)
20230813182649,random10000_encoded_text.txt,28,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,29,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,30,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,31,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,32,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,33,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,34,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,35,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,36,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,37,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,38,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,39,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,40,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,41,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,42,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,43,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,44,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,45,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,46,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,47,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,48,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,49,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,50,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,51,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,52,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,53,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,54,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,55,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,56,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,57,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,58,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,59,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,60,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,61,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,62,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,63,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,64,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,65,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,66,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,67,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,68,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,69,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,70,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,71,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,72,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,73,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,74,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,75,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,76,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,77,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,78,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,79,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,80,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,81,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,82,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,83,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,84,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,85,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,86,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,87,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,88,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,89,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,90,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,91,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,92,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,93,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,94,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,95,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,96,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,97,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,98,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,99,1e-07,0,0,1
20230813182649,random10000_encoded_text.txt,100,1e-07,0,0,1
20230813182701,random30000_encoded_text.txt,1,0.01,3587,1947,0
20230813182701,random30000_encoded_text.txt,2,0.01,3587,2026,0
20230813182701,random30000_encoded_text.txt,3,0.01,3587,1989,0
20230813182701,random30000_encoded_text.txt,4,0.01,3587,2041,0
20230813182701,random30000_encoded_text.txt,5,0.01,3587,1997,0
20230813182701,random30000_encoded_text.txt,6,0.01,3587,2023,0
20230813182701,random30000_encoded_text.txt,7,0.01,3587,2032,0
20230813182701,random30000_encoded_text.txt,8,0.01,3587,2027,0
20230813182701,random30000_encoded_text.txt,9,0.01,3587,2012,0
20230813182701,random30000_encoded_text.txt,10,0.01,3587,1974,0
20230813182701,random30000_encoded_text.txt,11,0.01,3587,2034,0
20230813182701,random30000_encoded_text.txt,12,0.01,3587,1981,0
20230813182701,random30000_encoded_text.txt,13,0.01,3587,2012,0
20230813182701,random30000_encoded_text.txt,14,0.01,3587,2034,0
20230813182701,random30000_encoded_text.txt,15,0.01,3587,1960,0
20230813182912,random30000_encoded_text.txt,1,0.005,1793,1012,0
20230813182912,random30000_encoded_text.txt,2,0.005,1793,999,0
20230813182912,random30000_encoded_text.txt,3,0.005,1793,1003,0
20230813182912,random30000_encoded_text.txt,4,0.005,1793,1026,0
20230813182912,random30000_encoded_text.txt,5,0.005,1793,986,0
20230813182912,random30000_encoded_text.txt,6,0.005,1793,1016,0
20230813182912,random30000_encoded_text.txt,7,0.005,1793,1017,0
20230813182912,random30000_encoded_text.txt,8,0.005,1793,996,0
20230813182912,random30000_encoded_text.txt,9,0.005,1793,1000,0
20230813182912,random30000_encoded_text.txt,10,0.005,1793,1009,0
20230813182912,random30000_encoded_text.txt,11,0.005,1793,984,0
20230813182912,random30000_encoded_text.txt,12,0.005,1793,981,0
20230813182912,random30000_encoded_text.txt,13,0.005,1793,1046,0
20230813182912,random30000_encoded_text.txt,14,0.005,1793,969,0
20230813182912,random30000_encoded_text.txt,15,0.005,1793,995,0
20230813182912,random30000_encoded_text.txt,16,0.005,1793,999,0
20230813182912,random30000_encoded_text.txt,17,0.005,1793,996,0
20230813182912,random30000_encoded_text.txt,18,0.005,1793,1043,0
20230813182912,random30000_encoded_text.txt,19,0.005,1793,1021,0
20230813182912,random30000_encoded_text.txt,20,0.005,1793,997,0
20230813182912,random30000_encoded_text.txt,21,0.005,1793,994,0
20230813182912,random30000_encoded_text.txt,22,0.005,1793,1006,0
20230813182912,random30000_encoded_text.txt,23,0.005,1793,1024,0
20230813182912,random30000_encoded_text.txt,24,0.005,1793,950,0
20230813182912,random30000_encoded_text.txt,25,0.005,1793,1003,0
20230813182912,random30000_encoded_text.txt,26,0.005,1793,1018,0
20230813182912,random30000_encoded_text.txt,27,0.005,1793,1016,0
20230813182912,random30000_encoded_text.txt,28,0.005,1793,1063,0
20230813182912,random30000_encoded_text.txt,29,0.005,1793,1025,0
20230813182912,random30000_encoded_text.txt,30,0.005,1793,988,0
20230813182912,random30000_encoded_text.txt,31,0.005,1793,988,0
20230813182912,random30000_encoded_text.txt,32,0.005,1793,985,0
20230813182912,random30000_encoded_text.txt,33,0.005,1793,1001,0
20230813182912,random30000_encoded_text.txt,34,0.005,1793,1008,0
20230813182912,random30000_encoded_text.txt,35,0.005,1793,1015,0
20230813182912,random30000_encoded_text.txt,36,0.005,1793,1035,0
20230813182912,random30000_encoded_text.txt,37,0.005,1793,1005,0
20230813182912,random30000_encoded_text.txt,38,0.005,1793,1021,0
20230813182912,random30000_encoded_text.txt,39,0.005,1793,1033,0
20230813182912,random30000_encoded_text.txt,40,0.005,1793,1044,0
20230813182912,random30000_encoded_text.txt,41,0.005,1793,968,0
20230813182912,random30000_encoded_text.txt,42,0.005,1793,1019,0
20230813182912,random30000_encoded_text.txt,43,0.005,1793,1012,0
20230813182912,random30000_encoded_text.txt,44,0.005,1793,1035,0
20230813182912,random30000_encoded_text.txt,45,0.005,1793,1002,0
20230813182912,random30000_encoded_text.txt,46,0.005,1793,1032,0
20230813182912,random30000_encoded_text.txt,47,0.005,1793,1009,0
20230813182912,random30000_encoded_text.txt,48,0.005,1793,991,0
20230813182912,random30000_encoded_text.txt,49,0.005,1793,1009,0
20230813182912,random30000_encoded_text.txt,50,0.005,1793,1008,0
20230813182912,random30000_encoded_text.txt,51,0.005,1793,987,0
20230813182912,random30000_encoded_text.txt,52,0.005,1793,1016,0
20230813182912,random30000_encoded_text.txt,53,0.005,1793,990,0
20230813182912,random30000_encoded_text.txt,54,0.005,1793,1025,0
20230813182912,random30000_encoded_text.txt,55,0.005,1793,1043,0
20230813182912,random30000_encoded_text.txt,56,0.005,1793,1037,0
20230813182912,random30000_encoded_text.txt,57,0.005,1793,1041,0
20230813182912,random30000_encoded_text.txt,58,0.005,1793,1010,0
20230813182912,random30000_encoded_text.txt,59,0.005,1793,1029,0
20230813182912,random30000_encoded_text.txt,60,0.005,1793,1048,0
20230813182912,random30000_encoded_text.txt,61,0.005,1793,1001,0
20230813182912,random30000_encoded_text.txt,62,0.005,1793,1021,0
20230813182912,random30000_encoded_text.txt,63,0.005,1793,1012,0
20230813182912,random30000_encoded_text.txt,64,0.005,1793,1043,0
20230813182912,random30000_encoded_text.txt,65,0.005,1793,984,0
20230813182912,random30000_encoded_text.txt,66,0.005,1793,1008,0
20230813182912,random30000_encoded_text.txt,67,0.005,1793,1016,0
20230813182912,random30000_encoded_text.txt,68,0.005,1793,1005,0
20230813182912,random30000_encoded_text.txt,69,0.005,1793,990,0
20230813182912,random30000_encoded_text.txt,70,0.005,1793,996,0
20230813182912,random30000_encoded_text.txt,71,0.005,1793,1015,0
20230813182912,random30000_encoded_text.txt,72,0.005,1793,1027,0
20230813182912,random30000_encoded_text.txt,73,0.005,1793,996,0
20230813182912,random30000_encoded_text.txt,74,0.005,1793,972,0
20230813182912,random30000_encoded_text.txt,75,0.005,1793,1029,0
20230813182912,random30000_encoded_text.txt,76,0.005,1793,1019,0
20230813182912,random30000_encoded_text.txt,77,0.005,1793,1021,0
20230813182912,random30000_encoded_text.txt,78,0.005,1793,1029,0
20230813182912,random30000_encoded_text.txt,79,0.005,1793,990,0
20230813182912,random30000_encoded_text.txt,80,0.005,1793,1035,0
20230813182912,random30000_encoded_text.txt,81,0.005,1793,1018,0
20230813182912,random30000_encoded_text.txt,82,0.005,1793,1019,0
20230813182912,random30000_encoded_text.txt,83,0.005,1793,1028,0
20230813182912,random30000_encoded_text.txt,84,0.005,1793,1037,0
20230813182912,random30000_encoded_text.txt,85,0.005,1793,1085,0
20230813182912,random30000_encoded_text.txt,86,0.005,1793,1017,0
20230813182912,random30000_encoded_text.txt,87,0.005,1793,1043,0
20230813182912,random30000_encoded_text.txt,88,0.005,1793,1007,0
20230813182912,random30000_encoded_text.txt,89,0.005,1793,1018,0
20230813182912,random30000_encoded_text.txt,90,0.005,1793,1013,0
20230813182912,random30000_encoded_text.txt,91,0.005,1793,1005,0
20230813182912,random30000_encoded_text.txt,92,0.005,1793,1020,0
20230813182912,random30000_encoded_text.txt,93,0.005,1793,1014,0
20230813182912,random30000_encoded_text.txt,94,0.005,1793,984,0
20230813182912,random30000_encoded_text.txt,95,0.005,1793,1032,0
20230813182912,random30000_encoded_text.txt,96,0.005,1793,1006,0
20230813182912,random30000_encoded_text.txt,97,0.005,1793,1006,0
20230813182912,random30000_encoded_text.txt,98,0.005,1793,1019,0
20230813182912,random30000_encoded_text.txt,99,0.005,1793,997,0
20230813182912,random30000_encoded_text.txt,100,0.005,1793,1009,0
20230813183423,random30000_encoded_text.txt,1,0.001,358,197,1
20230813183423,random30000_encoded_text.txt,2,0.001,358,217,1
20230813183423,random30000_encoded_text.txt,3,0.001,358,207,0
20230813183423,random30000_encoded_text.txt,4,0.001,358,207,1
20230813183423,random30000_encoded_text.txt,5,0.001,358,206,1
20230813183423,random30000_encoded_text.txt,6,0.001,358,209,0
20230813183423,random30000_encoded_text.txt,7,0.001,358,203,1
20230813183423,random30000_encoded_text.txt,8,0.001,358,195,1
20230813183423,random30000_encoded_text.txt,9,0.001,358,203,1
20230813183423,random30000_encoded_text.txt,10,0.001,358,224,1
20230813183423,random30000_encoded_text.txt,11,0.001,358,225,1
20230813183423,random30000_encoded_text.txt,12,0.001,358,200,1
20230813183423,random30000_encoded_text.txt,13,0.001,358,190,1
20230813183423,random30000_encoded_text.txt,14,0.001,358,201,1
20230813183423,random30000_encoded_text.txt,15,0.001,358,216,1
20230813183423,random30000_encoded_text.txt,16,0.001,358,205,0
20230813183423,random30000_encoded_text.txt,17,0.001,358,185,1
20230813183423,random30000_encoded_text.txt,18,0.001,358,222,1
20230813183423,random30000_encoded_text.txt,19,0.001,358,206,0
20230813183423,random30000_encoded_text.txt,20,0.001,358,199,1
20230813183423,random30000_encoded_text.txt,21,0.001,358,210,0
20230813183423,random30000_encoded_text.txt,22,0.001,358,204,1
20230813183423,random30000_encoded_text.txt,23,0.001,358,204,1
20230813183423,random30000_encoded_text.txt,24,0.001,358,206,0
20230813183423,random30000_encoded_text.txt,25,0.001,358,197,0
20230813183423,random30000_encoded_text.txt,26,0.001,358,178,1
20230813183423,random30000_encoded_text.txt,27,0.001,358,207,1
20230813183423,random30000_encoded_text.txt,28,0.001,358,195,1
20230813183423,random30000_encoded_text.txt,29,0.001,358,193,1
20230813183423,random30000_encoded_text.txt,30,0.001,358,175,0
20230813183423,random30000_encoded_text.txt,31,0.001,358,200,1
20230813183423,random30000_encoded_text.txt,32,0.001,358,200,1
20230813183423,random30000_encoded_text.txt,33,0.001,358,187,1
20230813183423,random30000_encoded_text.txt,34,0.001,358,203,1
20230813183423,random30000_encoded_text.txt,35,0.001,358,198,1
20230813183423,random30000_encoded_text.txt,36,0.001,358,201,0
20230813183423,random30000_encoded_text.txt,37,0.001,358,205,0
20230813183423,random30000_encoded_text.txt,38,0.001,358,198,0
20230813183423,random30000_encoded_text.txt,39,0.001,358,205,0
20230813183423,random30000_encoded_text.txt,40,0.001,358,229,1
20230813183423,random30000_encoded_text.txt,41,0.001,358,212,0
20230813183423,random30000_encoded_text.txt,42,0.001,358,208,1
20230813183423,random30000_encoded_text.txt,43,0.001,358,211,0
20230813183423,random30000_encoded_text.txt,44,0.001,358,184,0
20230813183423,random30000_encoded_text.txt,45,0.001,358,216,1
20230813183423,random30000_encoded_text.txt,46,0.001,358,204,0
20230813183423,random30000_encoded_text.txt,47,0.001,358,209,1
20230813183423,random30000_encoded_text.txt,48,0.001,358,195,1
20230813183423,random30000_encoded_text.txt,49,0.001,358,193,1
20230813183423,random30000_encoded_text.txt,50,0.001,358,210,0
20230813183423,random30000_encoded_text.txt,51,0.001,358,199,0
20230813183423,random30000_encoded_text.txt,52,0.001,358,211,1
20230813183423,random30000_encoded_text.txt,53,0.001,358,209,1
20230813183423,random30000_encoded_text.txt,54,0.001,358,189,1
20230813183423,random30000_encoded_text.txt,55,0.001,358,205,0
20230813183423,random30000_encoded_text.txt,56,0.001,358,191,0
20230813183423,random30000_encoded_text.txt,57,0.001,358,221,0
20230813183423,random30000_encoded_text.txt,58,0.001,358,211,1
20230813183423,random30000_encoded_text.txt,59,0.001,358,215,1
20230813183423,random30000_encoded_text.txt,60,0.001,358,201,0
20230813183423,random30000_encoded_text.txt,61,0.001,358,222,0
20230813183423,random30000_encoded_text.txt,62,0.001,358,203,1
20230813183423,random30000_encoded_text.txt,63,0.001,358,191,1
20230813183423,random30000_encoded_text.txt,64,0.001,358,207,0
20230813183423,random30000_encoded_text.txt,65,0.001,358,203,1
20230813183423,random30000_encoded_text.txt,66,0.001,358,210,1
20230813183423,random30000_encoded_text.txt,67,0.001,358,202,1
20230813183423,random30000_encoded_text.txt,68,0.001,358,217,1
20230813183423,random30000_encoded_text.txt,69,0.001,358,199,0
20230813183423,random30000_encoded_text.txt,70,0.001,358,199,1
20230813183423,random30000_encoded_text.txt,71,0.001,358,194,0
20230813183423,random30000_encoded_text.txt,72,0.001,358,194,1
20230813183423,random30000_encoded_text.txt,73,0.001,358,214,0
20230813183423,random30000_encoded_text.txt,74,0.001,358,196,0
20230813183423,random30000_encoded_text.txt,75,0.001,358,222,1
20230813183423,random30000_encoded_text.txt,76,0.001,358,211,1
20230813183423,random30000_encoded_text.txt,77,0.001,358,169,1
20230813183423,random30000_encoded_text.txt,78,0.001,358,199,1
20230813183423,random30000_encoded_text.txt,79,0.001,358,207,0
20230813183423,random30000_encoded_text.txt,80,0.001,358,197,1
20230813183423,random30000_encoded_text.txt,81,0.001,358,193,0
20230813183423,random30000_encoded_text.txt,82,0.001,358,195,1
20230813183423,random30000_encoded_text.txt,83,0.001,358,208,0
20230813183423,random30000_encoded_text.txt,84,0.001,358,198,1
20230813183423,random30000_encoded_text.txt,85,0.001,358,200,0
20230813183423,random30000_encoded_text.txt,86,0.001,358,206,1
20230813183423,random30000_encoded_text.txt,87,0.001,358,195,1
20230813183423,random30000_encoded_text.txt,88,0.001,358,212,1
20230813183423,random30000_encoded_text.txt,89,0.001,358,211,1
20230813183423,random30000_encoded_text.txt,90,0.001,358,221,0
20230813183423,random30000_encoded_text.txt,91,0.001,358,195,1
20230813183423,random30000_encoded_text.txt,92,0.001,358,203,1
20230813183423,random30000_encoded_text.txt,93,0.001,358,197,1
20230813183423,random30000_encoded_text.txt,94,0.001,358,202,0
20230813183423,random30000_encoded_text.txt,95,0.001,358,203,1
20230813183423,random30000_encoded_text.txt,96,0.001,358,200,1
20230813183423,random30000_encoded_text.txt,97,0.001,358,206,1
20230813183423,random30000_encoded_text.txt,98,0.001,358,206,1
20230813183423,random30000_encoded_text.txt,99,0.001,358,196,0
20230813183423,random30000_encoded_text.txt,100,0.001,358,203,1
20230813183457,random30000_encoded_text.txt,1,0.0005,179,102,1
20230813183457,random30000_encoded_text.txt,2,0.0005,179,110,1
20230813183457,random30000_encoded_text.txt,3,0.0005,179,90,1
20230813183459,random30000_encoded_text.txt,1,0.0001,35,19,1
20230813183459,random30000_encoded_text.txt,2,0.0001,35,19,1
20230813183459,random30000_encoded_text.txt,3,0.0001,35,21,1
20230813183459,random30000_encoded_text.txt,4,0.0001,35,25,1
20230813183459,random30000_encoded_text.txt,5,0.0001,35,22,1
20230813183459,random30000_encoded_text.txt,6,0.0001,35,22,1
20230813183459,random30000_encoded_text.txt,7,0.0001,35,20,1
20230813183459,random30000_encoded_text.txt,8,0.0001,35,22,1
20230813183459,random30000_encoded_text.txt,9,0.0001,35,19,1
20230813183459,random30000_encoded_text.txt,10,0.0001,35,17,1
20230813183459,random30000_encoded_text.txt,11,0.0001,35,17,1
20230813183459,random30000_encoded_text.txt,12,0.0001,35,20,1
20230813183459,random30000_encoded_text.txt,13,0.0001,35,24,1
20230813183459,random30000_encoded_text.txt,14,0.0001,35,21,1
20230813183459,random30000_encoded_text.txt,15,0.0001,35,16,1
20230813183459,random30000_encoded_text.txt,16,0.0001,35,21,1
20230813183459,random30000_encoded_text.txt,17,0.0001,35,24,1
20230813183459,random30000_encoded_text.txt,18,0.0001,35,23,1
20230813183459,random30000_encoded_text.txt,19,0.0001,35,18,1
20230813183459,random30000_encoded_text.txt,20,0.0001,35,21,1
20230813183459,random30000_encoded_text.txt,21,0.0001,35,18,1
20230813183459,random30000_encoded_text.txt,22,0.0001,35,15,1
20230813183459,random30000_encoded_text.txt,23,0.0001,35,19,1
20230813183459,random30000_encoded_text.txt,24,0.0001,35,16,1
20230813183459,random30000_encoded_text.txt,25,0.0001,35,23,1
20230813183459,random30000_encoded_text.txt,26,0.0001,35,21,1
20230813183459,random30000_encoded_text.txt,27,0.0001,35,20,1
20230813183459,random30000_encoded_text.txt,28,0.0001,35,21,1
20230813183459,random30000_encoded_text.txt,29,0.0001,35,20,1
20230813183459,random30000_encoded_text.txt,30,0.0001,35,22,1
20230813183459,random30000_encoded_text.txt,31,0.0001,35,21,1
20230813183459,random30000_encoded_text.txt,32,0.0001,35,23,1
20230813183459,random30000_encoded_text.txt,33,0.0001,35,21,1
20230813183459,random30000_encoded_text.txt,34,0.0001,35,15,1
20230813183459,random30000_encoded_text.txt,35,0.0001,35,20,1
20230813183459,random30000_encoded_text.txt,36,0.0001,35,21,1
20230813183459,random30000_encoded_text.txt,37,0.0001,35,22,1
20230813183459,random30000_encoded_text.txt,38,0.0001,35,19,1
20230813183459,random30000_encoded_text.txt,39,0.0001,35,20,1
20230813183459,random30000_encoded_text.txt,40,0.0001,35,25,1
20230813183459,random30000_encoded_text.txt,41,0.0001,35,18,1
20230813183459,random30000_encoded_text.txt,42,0.0001,35,19,1
20230813183459,random30000_encoded_text.txt,43,0.0001,35,24,1
20230813183459,random30000_encoded_text.txt,44,0.0001,35,23,1
20230813183459,random30000_encoded_text.txt,45,0.0001,35,23,1
20230813183459,random30000_encoded_text.txt,46,0.0001,35,27,1
20230813183459,random30000_encoded_text.txt,47,0.0001,35,19,1
20230813183459,random30000_encoded_text.txt,48,0.0001,35,20,1
20230813183459,random30000_encoded_text.txt,49,0.0001,35,14,1
20230813183459,random30000_encoded_text.txt,50,0.0001,35,16,1
20230813183459,random30000_encoded_text.txt,51,0.0001,35,17,1
20230813183459,random30000_encoded_text.txt,52,0.0001,35,25,1
20230813183459,random30000_encoded_text.txt,53,0.0001,35,23,1
20230813183459,random30000_encoded_text.txt,54,0.0001,35,15,1
20230813183459,random30000_encoded_text.txt,55,0.0001,35,17,1
20230813183459,random30000_encoded_text.txt,56,0.0001,35,14,1
20230813183459,random30000_encoded_text.txt,57,0.0001,35,21,1
20230813183459,random30000_encoded_text.txt,58,0.0001,35,22,1
20230813183459,random30000_encoded_text.txt,59,0.0001,35,18,1
20230813183459,random30000_encoded_text.txt,60,0.0001,35,17,1
20230813183459,random30000_encoded_text.txt,61,0.0001,35,18,1
20230813183459,random30000_encoded_text.txt,62,0.0001,35,19,1
20230813183459,random30000_encoded_text.txt,63,0.0001,35,20,1
20230813183459,random30000_encoded_text.txt,64,0.0001,35,23,1
20230813183459,random30000_encoded_text.txt,65,0.0001,35,20,1
20230813183459,random30000_encoded_text.txt,66,0.0001,35,19,1
20230813183459,random30000_encoded_text.txt,67,0.0001,35,24,1
20230813183459,random30000_encoded_text.txt,68,0.0001,35,17,1
20230813183459,random30000_encoded_text.txt,69,0.0001,35,18,1
20230813183459,random30000_encoded_text.txt,70,0.0001,35,19,1
20230813183459,random30000_encoded_text.txt,71,0.0001,35,22,1
20230813183459,random30000_encoded_text.txt,72,0.0001,35,19,1
20230813183459,random30000_encoded_text.txt,73,0.0001,35,19,1
20230813183459,random30000_encoded_text.txt,74,0.0001,35,23,1
20230813183459,random30000_encoded_text.txt,75,0.0001,35,21,1
20230813183459,random30000_encoded_text.txt,76,0.0001,35,13,1
20230813183459,random30000_encoded_text.txt,77,0.0001,35,19,1
20230813183459,random30000_encoded_text.txt,78,0.0001,35,21,1
20230813183459,random30000_encoded_text.txt,79,0.0001,35,22,1
20230813183459,random30000_encoded_text.txt,80,0.0001,35,21,1
20230813183459,random30000_encoded_text.txt,81,0.0001,35,23,1
20230813183459,random30000_encoded_text.txt,82,0.0001,35,16,1
20230813183459,random30000_encoded_text.txt,83,0.0001,35,11,1
20230813183459,random30000_encoded_text.txt,84,0.0001,35,17,1
20230813183459,random30000_encoded_text.txt,85,0.0001,35,19,1
20230813183459,random30000_encoded_text.txt,86,0.0001,35,18,1
20230813183459,random30000_encoded_text.txt,87,0.0001,35,27,1
20230813183459,random30000_encoded_text.txt,88,0.0001,35,20,1
20230813183459,random30000_encoded_text.txt,89,0.0001,35,25,1
20230813183459,random30000_encoded_text.txt,90,0.0001,35,22,1
20230813183459,random30000_encoded_text.txt,91,0.0001,35,20,1
20230813183459,random30000_encoded_text.txt,92,0.0001,35,21,1
20230813183459,random30000_encoded_text.txt,93,0.0001,35,20,1
20230813183459,random30000_encoded_text.txt,94,0.0001,35,22,1
20230813183459,random30000_encoded_text.txt,95,0.0001,35,19,1
20230813183459,random30000_encoded_text.txt,96,0.0001,35,20,1
20230813183459,random30000_encoded_text.txt,97,0.0001,35,26,1
20230813183459,random30000_encoded_text.txt,98,0.0001,35,19,1
20230813183459,random30000_encoded_text.txt,99,0.0001,35,12,1
20230813183459,random30000_encoded_text.txt,100,0.0001,35,15,1
20230813183533,random30000_encoded_text.txt,1,5e-05,17,11,1
20230813183533,random30000_encoded_text.txt,2,5e-05,17,10,1
20230813183533,random30000_encoded_text.txt,3,5e-05,17,13,1
20230813183533,random30000_encoded_text.txt,4,5e-05,17,11,1
20230813183533,random30000_encoded_text.txt,5,5e-05,17,9,1
20230813183533,random30000_encoded_text.txt,6,5e-05,17,7,1
20230813183533,random30000_encoded_text.txt,7,5e-05,17,13,1
20230813183533,random30000_encoded_text.txt,8,5e-05,17,8,1
20230813183533,random30000_encoded_text.txt,9,5e-05,17,10,1
20230813183533,random30000_encoded_text.txt,10,5e-05,17,8,1
20230813183533,random30000_encoded_text.txt,11,5e-05,17,6,1
20230813183533,random30000_encoded_text.txt,12,5e-05,17,10,1
20230813183533,random30000_encoded_text.txt,13,5e-05,17,12,1
20230813183533,random30000_encoded_text.txt,14,5e-05,17,9,1
20230813183533,random30000_encoded_text.txt,15,5e-05,17,10,1
20230813183533,random30000_encoded_text.txt,16,5e-05,17,9,1
20230813183533,random30000_encoded_text.txt,17,5e-05,17,9,1
20230813183533,random30000_encoded_text.txt,18,5e-05,17,7,1
20230813183533,random30000_encoded_text.txt,19,5e-05,17,6,1
20230813183533,random30000_encoded_text.txt,20,5e-05,17,10,1
20230813183533,random30000_encoded_text.txt,21,5e-05,17,5,1
20230813183533,random30000_encoded_text.txt,22,5e-05,17,11,1
20230813183533,random30000_encoded_text.txt,23,5e-05,17,7,1
20230813183533,random30000_encoded_text.txt,24,5e-05,17,10,1
20230813183533,random30000_encoded_text.txt,25,5e-05,17,8,1
20230813183533,random30000_encoded_text.txt,26,5e-05,17,10,1
20230813183533,random30000_encoded_text.txt,27,5e-05,17,8,1
20230813183533,random30000_encoded_text.txt,28,5e-05,17,11,1
20230813183533,random30000_encoded_text.txt,29,5e-05,17,10,1
20230813183533,random30000_encoded_text.txt,30,5e-05,17,8,1
20230813183533,random30000_encoded_text.txt,31,5e-05,17,8,1
20230813183533,random30000_encoded_text.txt,32,5e-05,17,8,1
20230813183533,random30000_encoded_text.txt,33,5e-05,17,12,1
20230813183533,random30000_encoded_text.txt,34,5e-05,17,12,1
20230813183533,random30000_encoded_text.txt,35,5e-05,17,12,1
20230813183533,random30000_encoded_text.txt,36,5e-05,17,12,1
20230813183533,random30000_encoded_text.txt,37,5e-05,17,12,1
20230813183533,random30000_encoded_text.txt,38,5e-05,17,8,1
20230813183533,random30000_encoded_text.txt,39,5e-05,17,8,1
20230813183533,random30000_encoded_text.txt,40,5e-05,17,10,1
20230813183533,random30000_encoded_text.txt,41,5e-05,17,10,1
20230813183533,random30000_encoded_text.txt,42,5e-05,17,8,1
20230813183533,random30000_encoded_text.txt,43,5e-05,17,11,1
20230813183533,random30000_encoded_text.txt,44,5e-05,17,12,1
20230813183533,random30000_encoded_text.txt,45,5e-05,17,9,1
